Source.Name,Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV-2021S-BAMA.csv,UBCV,2021,S,BAMA,511,,,Pricing Analytics,So Eun Park,75,83.7,85,79.5,88,96,71,,,,,,,7,11,18,28,10
UBCV-2021S-BAMA.csv,UBCV,2021,S,BAMA,550,,300,Marketing,Timothy Silk,54,80.2,80,77.3,83.8,88,68,,,,,,,,13,22,12,
UBCV-2021S-BAMA.csv,UBCV,2021,S,BAMA,550,,820,Marketing,Timothy Silk,33,81.6,82,78,85,90,71,,,,,,,,6,14,8,
UBCV-2021S-BAMS.csv,UBCV,2021,S,BAMS,504,,,Simulation Modelling II: Queuing and Discrete Event Simulation,Steven Shechter,75,83.3,82,81,86.5,90,77,,,,,,,,16,30,28,
UBCV-2021S-BAMS.csv,UBCV,2021,S,BAMS,521,,,Analytics Leadership,Harish Krishnan,75,82.8,83,81,83,90,77,,,,,,,,,60,12,
UBCV-2021S-BAPA.csv,UBCV,2021,S,BAPA,550,,820,Managerial Economics I,Anming Zhang,32,79.4,80,77,83.3,90,68,,,,,,,,,15,,
UBCV-2021S-BAPA.csv,UBCV,2021,S,BAPA,550,,,Managerial Economics I,Isaac Holloway,33,81.5,83,74,90,99,60,,,,,,,,,7,6,9
UBCV-2021S-BAPA.csv,UBCV,2021,S,BAPA,550,,,Managerial Economics I,Isaac Holloway,33,81.2,83,76,87,94,60,,,,,,,,,9,8,6
UBCV-2021S-BASC.csv,UBCV,2021,S,BASC,523,,,Supply Chain Management,Mahesh Nagarajan,56,77.1,78,74,80,87,55,,,,,,,14,20,17,,
UBCV-2021S-BASC.csv,UBCV,2021,S,BASC,550,,820,Operations,Mahesh Nagarajan,31,79.6,80,77,82,90,72,,,,,,,,13,13,,
UBCV-2021S-BASM.csv,UBCV,2021,S,BASM,550,,,Strategic Management,Adam Pankratz,32,78.5,78,77,81,86,72,,,,,,,6,14,11,,
UBCV-2021S-BASM.csv,UBCV,2021,S,BASM,550,,,Strategic Management,Adam Pankratz,32,78.9,78,76,81.3,85,74,,,,,,,,13,13,,
UBCV-2021S-BIOC.csv,UBCV,2021,S,BIOC,202,,951,Introductory Medical Biochemistry,Michael Krisinger,71,71.8,72,65.5,79,92,35,,,6,6,9,11,8,11,11,,
UBCV-2021S-BIOC.csv,UBCV,2021,S,BIOC,302,,951,General Biochemistry,Evgeniy Panzhinskiy,134,72.2,74,61.3,82,100,28,5,13,7,13,10,11,14,15,19,14,13
UBCV-2021S-BIOL.csv,UBCV,2021,S,BIOL,111,,921,Introduction to Modern Biology,Maryam Moussavi;Dirk Vande Pol,144,82.8,85,80,90,96,43,,,,,,,6,12,32,37,42
UBCV-2021S-BIOL.csv,UBCV,2021,S,BIOL,204,,951,Vertebrate Structure and Function,Charissa Fung;Stella Lee,39,74.7,80,67.5,82,94,45,,,,,,,,,13,,
UBCV-2021S-BIOL.csv,UBCV,2021,S,BIOL,260,,951,Fundamentals of Physiology,Caitlin Donnelly;Katie Marshall,63,77.6,81,72,87,99,44,,,,,,,7,,16,15,
UBCV-2021S-BIOL.csv,UBCV,2021,S,BIOL,300,,921,Fundamentals of Biostatistics,Michael Whitlock,105,80.6,82,74,89,98,45,,,,,9,8,,14,22,16,26
UBCV-2021S-BIOL.csv,UBCV,2021,S,BIOL,335,,921,Molecular Genetics,Craig M S Berezowsky;Pamela Kalas,60,68,71.5,62,81,91,8,,,,7,6,6,10,,13,,
UBCV-2021S-BIOL.csv,UBCV,2021,S,BIOL,416,,921,Principles of Conservation Biology,Jonathan Davies,23,75.6,76,70.5,81.5,94,54,,,,,,,,,6,,
UBCV-2021S-BIOL.csv,UBCV,2021,S,BIOL,525,B,951,Topics in Systematics and Evolution,Wayne Maddison,13,87.6,89,84,90,93,82,,,,,,,,,,,
UBCV-2021S-BMEG.csv,UBCV,2021,S,BMEG,200,,942,Biomedical Engineering Bridge Module,Negar Mohaghegh Harandi,43,86.8,88,86,91,97,20,,,,,,,,,,20,16
UBCV-2021S-BMEG.csv,UBCV,2021,S,BMEG,400,A,942,Topics in Biomedical Engineering,Rashmi Prakash,25,85.3,85,83,88,93,70,,,,,,,,,8,10,
UBCV-2021S-BMEG.csv,UBCV,2021,S,BMEG,591,G,942,Topics in Biomedical Engineering,Jenna Usprech,7,90.9,91,86.5,95.5,97,84,,,,,,,,,,,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,291,,971,Application of Statistics in Business,Martha Essak,37,75.5,75,70,83,96,50,,,,,,,7,,9,,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,293,,921,Introductory Financial Accounting,Douglas Mowbray,48,74.1,76,66.5,87,97,14,,,,,,,7,,6,6,9
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,293,,922,Introductory Financial Accounting,Peter Norwood,45,74.4,80,69,88,97,5,,,,,,,,,8,8,9
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,294,,921,Introductory Management Accounting,Peter Norwood,71,78.3,80,72.5,85.5,99,43,,,,,,,7,10,17,10,11
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,294,,971,Introductory Management Accounting,Aziz Rajwani,24,69.2,72.5,60,81.3,91,34,,,,,,,,,7,,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,335,,921,Information Systems,Alym Amlani,65,73.7,76,65,85,94,37,,,,,,,,13,6,10,8
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,353,,921,Intermediate Financial Accounting I,Douglas Yee,58,73.8,76,61.3,88,96,33,,,,7,,,,,6,6,14
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,353,,971,Intermediate Financial Accounting I,Douglas Yee,43,75.3,73,66.5,85,99,46,,,,,,6,,,,7,8
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,354,,921,Cost Accounting,Alina Mcguinness,48,72,73.5,66.5,80,99,34,,,,,,6,7,7,8,,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,354,,971,Cost Accounting,Jocelyn Li,29,73.4,71,59,86,97,44,,,,,,,,,,,7
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,355,,921,Introduction to Income Tax,Erin Egeland,59,74.3,76,73,78,89,59,,,,6,,,16,19,10,,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,355,,971,Introduction to Income Tax,Grant Lee,32,70.1,65.5,60,80.5,94,50,,,,,7,,,,,,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,370,,921,Business Finance,Aziz Rajwani,52,72.8,74,65.5,82,97,43,,,,,,7,,,9,6,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,370,,971,Business Finance,Aziz Rajwani,48,68.5,66,59.5,80.5,97,35,,,,10,,,6,,6,,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,393,,921,Introduction to Business Law,Barbara Cox,35,68.3,67,61,77.5,88,21,,,,,6,,,,,,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,393,,971,Introduction to Business Law,Mandeep Kalan,30,72.4,75,67,80.8,87,44,,,,,,,,6,7,,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,450,,921,Intermediate Financial Accounting II,Bryan Parker,20,73.9,77.5,61.8,83.5,99,47,,,,,,,,,,,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,450,,922,Intermediate Financial Accounting II,Megan Hamilton,43,73.8,75,62.5,84,96,40,,,,6,,6,,,,,8
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,450,,971,Intermediate Financial Accounting II,Bryan Parker,40,62.6,68.5,55.8,78.5,88,0,6,,6,,,,,,,,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,453,,921,Advanced Financial Accounting,Barbara Wyntjes,44,75.8,76,68.8,82.3,97,60,,,,,6,8,,8,6,6,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,453,,971,Advanced Financial Accounting,Persis Ahrestani,48,74.5,76.5,66.8,82,90,48,,,,,6,,,6,14,6,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,455,,921,Principles of Auditing,Mary Chong,23,75.4,77,70,82,88,60,,,,,,,,,7,,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,455,,971,Principles of Auditing,Douglas Yee,52,76.8,77.5,68,85,98,50,,,,,,8,6,,9,10,6
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,493,,921,Strategic Management in Business,Jaisun Garcha,28,80.1,80.5,77.8,83,87,73,,,,,,,,6,14,,
UBCV-2021S-BUSI.csv,UBCV,2021,S,BUSI,493,,971,Strategic Management in Business,Adam Pankratz,24,73.6,75.5,72.8,77.3,81,53,,,,,,,8,8,,,
UBCV-2021S-CAPS.csv,UBCV,2021,S,CAPS,391,,951,Introduction to Gross Human Anatomy,Majid Doroudi,127,69.3,72,59.5,80,97,18,12,9,11,13,7,11,12,17,14,8,13
UBCV-2021S-CEEN.csv,UBCV,2021,S,CEEN,503,,301,Sustainable Energy Systems,Vladan Prodanovic,22,91.5,92,90.3,94,97,78,,,,,,,,,,,19
UBCV-2021S-CEEN.csv,UBCV,2021,S,CEEN,504,,401,Energy Storage and Transmission,Vladan Prodanovic,21,91.2,92,90,95,98,77,,,,,,,,,,,16
UBCV-2021S-CENS.csv,UBCV,2021,S,CENS,303,D,921,Representations of the Holocaust (in English),Bozena Karwowska,9,93.8,95,92,95,98,90,0,0,0,0,0,0,0,0,0,0,9
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,115,,,Introductory Chemical Laboratory I,Sophia Nussbaum;Anne Thomas,61,84.3,85,80,90,98,57,,,,,,,,6,12,13,21
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,115,,,Introductory Chemical Laboratory I,Sophia Nussbaum;Anne Thomas,72,87.9,90,83.8,93,98,60,,,,,,,,,12,14,39
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,120,,921,Structure and Bonding in Chemistry (Lecture),Erin Lindenberg;Robert Thomson,32,65.1,67,58.5,72.3,87,34,,,,,,8,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,121,,921,Structure and Bonding in Chemistry,Erin Lindenberg;Robert Thomson,177,68.9,71,62,78,94,1,16,8,10,17,16,24,27,21,11,21,6
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,130,,,"Thermodynamics, Kinetics and Organic Chemistry (Lecture)",Kayli Johnson,27,70,73,62,84.5,93,0,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas;Robert Thomson,49,84.1,85,80,89,97,65,,,,,,,,,18,13,12
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas;Robert Thomson,52,84.1,85,80,89,98,62,,,,,,,6,,15,16,12
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas;Robert Thomson,52,86.8,89,81.8,92.3,98,70,,,,,,,,,10,11,23
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas;Robert Thomson,58,87.6,90.5,84.3,93,97,53,,,,,,,,,7,12,31
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas,58,88.3,89.5,85,93,98,56,,,,,,,,,8,17,29
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas,57,88.6,90,85,93,97,68,,,,,,,,,6,12,33
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas,55,88.4,90,86.5,92,97,61,,,,,,,,,6,14,31
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas,57,86.3,86,84,90,97,68,,,,,,,,,12,21,18
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas,51,77.8,80,70.5,87,93,50,,,,,6,,8,,10,8,8
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas,49,84.8,85,82,89,95,68,,,,,,,,,18,17,9
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas,47,86.6,89,82,93,97,61,,,,,,,,,7,9,23
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas,50,90.1,91,87.3,94,99,76,,,,,,,,,7,9,32
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas,94,83.5,85,78,89.8,99,56,,,,,,,7,11,19,25,24
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas,98,83.8,85,78,91,97,50,,,,,,6,6,12,19,21,31
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas,63,86.3,87,83,91,97,56,,,,,,,,,19,20,18
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,135,,,Introductory Chemical Laboratory II,Gregory Dake;Anne Thomas,49,85.3,87,82,91,96,52,,,,,,,,,15,13,15
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,215,,,Introductory Analytical Chemical Laboratory,Jose Rodriguez Nunez,15,78.5,78,76,82.5,90,64,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,215,,,Introductory Analytical Chemical Laboratory,Jose Rodriguez Nunez,14,80.6,82,76.5,87.8,95,63,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,215,,,Introductory Analytical Chemical Laboratory,Jose Rodriguez Nunez,15,76.4,77,75.5,81,85,59,,,,,,,,6,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,215,,,Introductory Analytical Chemical Laboratory,Jose Rodriguez Nunez,13,75.1,75,71,79,90,64,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,215,,,Introductory Analytical Chemical Laboratory,Jose Rodriguez Nunez,6,88.5,90,87.8,93,94,76,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,215,,,Introductory Analytical Chemical Laboratory,Richard Kil,11,79.2,78,75.5,83,88,72,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,215,,,Introductory Analytical Chemical Laboratory,Richard Kil,13,78.1,78,73,85,90,64,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,215,,,Introductory Analytical Chemical Laboratory,Richard Kil,10,79.2,81.5,72.5,86.5,90,65,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,215,,,Introductory Analytical Chemical Laboratory,Richard Kil,6,85.8,86.5,82.3,90,93,77,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,225,,,Introductory Synthetic Chemical Laboratory,Jerome Lozada;Jason Wickenden,11,75.5,80,68.5,81.5,87,61,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,225,,,Introductory Synthetic Chemical Laboratory,Jerome Lozada,8,75.8,79,73.5,80,82,60,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,225,,,Introductory Synthetic Chemical Laboratory,Jerome Lozada,11,75.5,74,72,79,86,68,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,225,,,Introductory Synthetic Chemical Laboratory,Jerome Lozada,8,78.3,83,76,85.3,87,52,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,233,,921,Organic Chemistry for the Biological Sciences,Kalindi Morgan;Jason Wickenden,317,71.7,71,62,84,98,8,19,17,27,29,32,35,26,25,28,40,39
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Jerome Lozada;Montserrat Rueda Becerril;Andrea Terpstra;Christopher Voth,22,76.1,79,70.3,82.8,88,58,,,,,,,,,6,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Jerome Lozada;Montserrat Rueda Becerril;Christopher Voth,25,75.4,77,68,83,90,55,,,,,,,,,6,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Jerome Lozada;Montserrat Rueda Becerril;Christopher Voth,29,80.9,82,77,87,91,59,,,,,,,,,7,8,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Jerome Lozada;Montserrat Rueda Becerril;Christopher Voth,26,75,75,66,83.8,90,57,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Jerome Lozada;Montserrat Rueda Becerril;Christopher Voth,27,68.8,70,66,76.5,85,29,,,,,,7,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Jerome Lozada;Montserrat Rueda Becerril;Christopher Voth,30,72.9,75.5,68.3,79.5,84,51,,,,,,,,7,8,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Jerome Lozada;Montserrat Rueda Becerril;Christopher Voth,29,70.8,72,66,75,83,56,,,,,,6,8,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Jerome Lozada;Montserrat Rueda Becerril;Christopher Voth,25,73.8,76,69,80,85,57,,,,,,,,,8,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Jerome Lozada;Montserrat Rueda Becerril;Christopher Voth,26,69,71,61,79.5,85,27,,,,,,,,,6,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Jerome Lozada;Montserrat Rueda Becerril;Christopher Voth,22,78.8,80,77.3,84,91,59,,,,,,,,,10,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Montserrat Rueda Becerril;Christopher Voth,25,74.2,76,64,83,90,51,,,,,,,,,7,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Montserrat Rueda Becerril;Christopher Voth,26,78.1,80,73.3,83,90,60,,,,,,,7,,11,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Montserrat Rueda Becerril;Christopher Voth,26,77.1,77.5,73.5,80.8,88,65,,,,,,,,,10,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Montserrat Rueda Becerril;Christopher Voth,26,68,70,60.5,72.8,86,50,,,,,,6,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Montserrat Rueda Becerril;Christopher Voth,28,67,68,60,75,82,36,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Montserrat Rueda Becerril;Christopher Voth,25,69.2,69,64,74,93,55,,,,,,7,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,235,,,Organic Chemistry Laboratory,Montserrat Rueda Becerril;Christopher Voth,28,71.5,72,67.3,79.3,83,50,,,,,,6,7,,7,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,245,,,Intermediate Synthetic Chemistry Laboratory,Jason Wickenden,29,84.8,84,82,87,92,77,,,,,,,,,14,8,6
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,245,,,Intermediate Synthetic Chemistry Laboratory,Jason Wickenden,25,84.3,85,82,86,93,74,,,,,,,,,10,11,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,245,,,Intermediate Synthetic Chemistry Laboratory,Jason Wickenden,23,80.6,80,77.5,84.5,91,68,,,,,,,,7,8,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,245,,,Intermediate Synthetic Chemistry Laboratory,Jason Wickenden,22,80.7,82,77.3,83.5,90,69,,,,,,,,,11,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,245,,,Intermediate Synthetic Chemistry Laboratory,Jerome Lozada,7,71.3,72,68,75,86,55,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,245,,,Intermediate Synthetic Chemistry Laboratory,Jerome Lozada,12,78,79,72,81.3,90,65,,,,,,,,,,,
UBCV-2021S-CHEM.csv,UBCV,2021,S,CHEM,245,,,Intermediate Synthetic Chemistry Laboratory,Jerome Lozada,27,80,82,73,86,90,68,,,,,,,,,,10,
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,131,,951,Basic Chinese I: Part 1 (Non-Heritage),Pi-Hua Lin;Qian Wang,19,85.1,85,82.5,87,94,68,,,,,,,,,,8,
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,133,,921,Basic Chinese I: Part 2 (Non-Heritage),Qian Wang,19,86,88,82,89,93,78,,,,,,,,,,10,
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,134,,921,Intensive Basic Chinese I (Non-Heritage),Qian Wang,15,87.3,89,85.5,90,93,78,,,,,,,,,,6,
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,144,,921,Intensive Basic Chinese I (Heritage),Sheni Chen;Qian Wang,9,89.2,90,88,91,92,86,,,,,,,,,,,
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,234,,951,Intensive Basic Chinese II (Non-Heritage),Ming Zhu Lu;Qian Wang,29,88.9,91,85,93,97,78,,,,,,,,,,,17
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,244,,951,Intensive Basic Chinese II (Heritage),Li-Jung Lee;Qian Wang,9,85.8,86,85,87,90,79,,,,,,,,,,6,
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,334,,921,Intensive Intermediate Chinese I (Non-Heritage),Sheni Chen;Qian Wang,12,82.5,84,79.5,88.3,93,60,,,,,,,,,,,
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,338,,951,Intensive Intermediate Chinese II (Non-Heritage),Li-Jung Lee;Qian Wang,6,82.5,83.5,79.3,84.8,88,77,,,,,,,,,,,
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,464,,921,Early Classical Chinese Poetry (Intensive),Bin Zheng,60,76.4,78,75,80,85,50,,,,,,,10,22,19,,
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,465,,921,Fantasy in Chinese Literature,Zheng Cai,59,80.5,83,78,88,97,51,,,,,,,,15,12,13,8
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,466,,951,Chinese Martial Arts Fiction,Xiaowen Xu,57,79.1,78,75,84,95,56,,,,,,,8,12,14,10,
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,474,,951,Later Classical Chinese Poetry (Intensive),Xue Shun Liu,58,80.5,81,77,84,92,60,,,,,,,9,12,22,10,
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,484,,921,Intensive Modern Chinese Literature (Heritage),Xinxin Wu,45,80.2,82,77,85,88,62,,,,,,,,,15,16,
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,485,,951,Contemporary Chinese Fiction in Film,Zheng Cai,60,77.6,79,72.8,85,95,0,,,,,,,11,8,13,11,
UBCV-2021S-CHIN.csv,UBCV,2021,S,CHIN,494,,951,Intensive Classical Chinese (Heritage),Zhaokun Xin,41,74.5,79,70,85,90,0,,,,,,,,11,,10,
UBCV-2021S-CIVL.csv,UBCV,2021,S,CIVL,250,,,Engineering and Sustainable Development,Negar Roghanian,143,86.8,87,84,91,98,60,,,,,,,,9,24,53,51
UBCV-2021S-CLST.csv,UBCV,2021,S,CLST,105,,952,Greek and Roman Mythology,Antone Minard,57,74.1,78,70,85,93,15,,,,,,6,,10,9,8,7
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,362,,922,Basic Interviewing Skills,Rosalynn Lemon,16,91,91,89,92,95,87,,,,,,,,,,,11
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,362,,923,Basic Interviewing Skills,Shekoofeh Skrenes,15,90,91,89,92,94,75,,,,,,,,,,,10
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,362,,952,Basic Interviewing Skills,Shekoofeh Skrenes,14,89.6,89,89,91,92,88,,,,,,,,,,9,
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,363,,,Career Counselling,Janet Vaughan Marshall,34,84.8,86,81,88,97,69,,,,,,,,,7,17,
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,363,,,Career Counselling,Janet Vaughan Marshall,31,88.5,89,86,90.5,97,77,,,,,,,,,,15,12
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,363,,,Career Counselling,Talino Bruno,23,89.3,90,89,90.5,93,77,,,,,,,,,,8,14
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,364,,,Family Education and Consultation,Erika Horwitz,30,86.5,88,82.3,91.8,98,59,,,,,,,,,,7,13
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,365,,,Introduction to Theories of Counselling,Mircea Munteanu,31,80.7,82,75,87,96,51,,,,,,,,,6,7,
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,365,,,Introduction to Theories of Counselling,Mircea Munteanu,29,81.8,82,77,88,95,61,,,,,,,,,8,,7
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,427,,,Guidance: Planning and Decision-making,Mircea Munteanu,17,83.4,83,80,86,91,75,,,,,,,,,,6,
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,433,,,The Personal and Social Development of the Adult,Janet Vaughan Marshall,35,87.3,88,84.5,90.5,96,77,,,,,,,,,,13,13
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,532,C,921,Psychological Assessment in Counselling,Bradley Erford,24,92.9,94.5,90.8,96.3,100,78,,,,,,,,,,,19
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,545,,951,Family Counselling - Interventions and Research,Tatjana Elez,13,92.1,92,91,94,95,89,,,,,,,,,,,11
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,574,,951,Career Planning and Decision-Making Counselling,Roberta Borgen,16,96.3,96,96,97,99,93,0,0,0,0,0,0,0,0,0,0,16
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,584,,921,Program Development and Professional Practice in Counselling,Roberta Borgen,16,96.7,97,96,98,99,93,0,0,0,0,0,0,0,0,0,0,16
UBCV-2021S-CNPS.csv,UBCV,2021,S,CNPS,594,,941,Cross-Cultural Counselling,Robinder Bedi,7,90.6,90,90,91,98,84,,,,,,,,,,,6
